RecordID,carat,cut,color,clarity,depth,table,x,y,z,price
13257,0.72,Ideal,E,SI1,61,57,5.77,5.8,3.53,3012
13262,1.7,Ideal,H,SI2,61.9,59,7.59,7.67,4.72,9864
13263,1.5,Fair,G,VS2,64.4,56,7.16,7.09,4.59,12787
13267,0.3,Ideal,F,IF,62.1,57,4.27,4.3,2.66,886
13278,1.22,Premium,E,SI2,60.5,60,6.93,6.89,4.18,4974
13279,0.41,Ideal,J,VS1,62.4,55,4.75,4.77,2.97,648
13280,0.71,Good,D,SI1,63.1,56,5.68,5.73,3.6,2719
13282,1.18,Very Good,H,SI1,63.3,55,6.75,6.72,4.26,5815
13285,1.21,Premium,H,VS2,58.8,59,7.01,6.98,4.11,6708
13286,0.7,Ideal,F,SI2,62.6,53,5.72,5.69,3.57,2011
13288,0.41,Premium,F,VVS2,60.1,58,4.79,4.83,2.89,1115
13297,1.26,Ideal,G,SI2,,55,7.05,7,4.28,6046
13300,0.5,Good,F,SI1,64.3,57,5.03,4.94,3.21,975
13307,0.71,Ideal,H,SI1,60.7,59,5.75,5.81,3.51,2328
13310,0.91,Premium,H,VS2,61.8,60,6.18,6.22,3.83,4313
13311,0.3,Premium,I,VVS1,61.1,59,4.33,4.31,2.64,709
13312,0.31,Very Good,G,VVS2,63.3,57,4.31,4.28,2.72,907
13318,0.4,Ideal,F,VVS2,62.8,56,4.73,4.69,2.96,1163
13322,0.42,Ideal,G,VVS2,62.2,56,4.77,4.81,2.98,1031
13323,1.17,Ideal,I,VS1,62.2,53,6.78,6.81,4.23,6013
13325,1.57,Very Good,H,VS1,62.8,60,7.36,7.44,4.65,11605
13327,0.4,Very Good,G,SI1,60,63,4.76,4.8,2.87,702
13329,0.37,Very Good,E,SI2,61.6,56,4.61,4.65,2.85,493
13332,2.03,Ideal,G,SI1,60.3,56,8.27,8.21,4.97,16224
13333,0.31,Ideal,G,IF,61,56,4.38,4.37,2.67,988
13334,1.02,Ideal,G,SI1,62.2,57,6.43,6.49,4.02,4988
13337,0.73,Fair,F,VS1,58.6,66,5.92,5.88,3.46,3002
13342,0.81,Good,G,SI2,59.2,64,6.11,6.15,3.63,2474
13344,1.5,Premium,G,SI2,61.8,59,7.29,7.21,4.48,9072
13346,0.7,Very Good,D,VS2,63.3,56,5.6,5.58,3.54,2826
13348,0.5,Very Good,E,VS1,63.9,55,4.98,5.03,3.2,1604
13349,0.7,Premium,F,VVS2,58.7,60,5.8,5.75,3.39,3062
13350,1.01,Premium,G,VS2,61.5,60,6.45,6.42,3.96,6108
13352,1.14,Ideal,G,IF,61.1,57,6.7,6.76,4.11,10313
13354,0.91,Very Good,E,SI1,62.1,60,6.21,6.25,3.87,4284
13356,1.45,Fair,J,SI2,58.6,68,7.45,7.33,4.34,4570
13359,1.3,Ideal,G,VS2,61.9,55,7.01,7.04,4.35,9060
13360,1.56,Ideal,I,SI1,62.5,54,7.45,7.37,4.63,9788
13361,1.21,Very Good,G,VVS2,60.4,56,6.88,6.92,4.17,9484
13362,0.57,Ideal,G,VS2,61.5,55,5.33,5.37,3.29,1691
13363,0.32,Very Good,G,VVS1,61.2,59,4.41,4.45,2.71,876
13365,0.33,Ideal,G,IF,61.5,56,4.46,4.48,2.75,992
13368,1.59,Premium,J,SI1,62.5,60,7.42,7.46,4.65,7695
13369,0.31,Ideal,G,VS1,61.9,56,4.34,4.38,2.7,542
13371,0.9,Good,F,SI1,63.9,59,6.09,6.06,3.88,3992
13372,0.92,Ideal,D,VS2,61.4,56,6.26,6.28,3.85,6513
13373,1.32,Very Good,H,SI1,63.5,57,6.88,6.92,4.38,5717
13376,0.42,Ideal,G,SI1,62.2,53,4.85,4.86,3.02,777
13383,0.57,Premium,D,VS1,60.9,57,5.43,5.37,3.29,2093
13386,0.43,Ideal,H,SI1,62.4,56,4.81,4.83,3.01,716
13387,0.56,Ideal,G,VS1,62,56,5.28,5.3,3.28,1822
13388,1.02,Ideal,F,VS2,62.8,57,6.41,6.36,4.01,7037
13390,0.3,Ideal,G,VVS1,61.5,57,4.28,4.31,2.64,764
13391,2.2,Premium,H,SI1,61.2,59,8.42,8.37,0,17265
13394,0.72,Ideal,E,SI1,59.8,57,5.86,5.91,3.52,2265
13397,1.13,Very Good,H,SI2,62.7,55,6.61,6.69,4.17,4661
13402,0.58,Very Good,F,VS2,60.7,63,5.39,5.36,3.26,1914
13408,0.4,Ideal,E,VS1,61.2,57,4.77,4.74,2.91,1125
13412,0.6,Ideal,G,IF,62,55,5.39,5.44,3.36,2570
13414,1,Very Good,D,SI1,63.1,56,6.34,6.3,3.99,5645
13421,0.7,Good,D,VVS2,63.6,57,5.61,5.58,3.56,3312
13422,1.12,Ideal,F,VS2,61.8,55,6.63,6.67,4.11,9138
13423,0.36,Ideal,F,IF,61.4,56,4.57,4.61,2.82,1063
13424,0.3,Ideal,G,VS1,61.8,55,4.31,4.33,2.67,605
13425,1.03,Good,J,SI1,63.6,57,6.38,6.29,4.03,2855
13427,1.01,Very Good,F,SI1,63.3,59,6.42,6.38,4.05,4989
13429,1.01,Ideal,G,SI2,59.3,60,6.54,6.58,3.89,4556
13430,0.33,Premium,G,VS1,62.3,58,4.41,4.45,2.76,666
13432,0.75,Premium,E,SI1,61.7,60,5.84,5.8,3.59,3024
13434,0.39,Very Good,G,VS2,60.4,61,4.71,4.73,2.85,734
13437,1.01,Good,I,VS2,57.1,63,6.6,6.56,3.76,3717
13440,1.5,Very Good,E,SI2,63.5,60,7.19,7.12,4.54,6300
13441,0.3,Premium,D,SI1,61,61,4.29,4.27,2.61,709
13443,1.27,Very Good,G,VVS2,61.5,58,6.9,6.96,4.26,10321
13445,0.3,Ideal,H,VS2,61.9,57,4.28,4.31,2.66,491
13447,0.44,Good,J,VS1,63.1,57,4.83,4.87,3.06,694
13448,1.51,Good,F,SI2,64.2,61,7.24,7.19,4.63,7695
13450,0.59,Ideal,F,SI1,62.3,54,5.37,5.41,3.36,1424
13451,0.33,Ideal,E,VS1,60,57,4.5,4.47,2.69,802
13454,1.01,Good,E,VS1,63.4,58,6.36,6.38,4.04,7234
13458,0.77,Premium,D,VS2,61.8,58,5.84,5.81,3.6,3291
13464,1.01,Premium,F,SI1,59.5,62,6.53,6.45,3.86,4989
13465,0.33,Premium,I,VS2,60.6,58,4.47,4.44,2.7,594
13466,0.35,Ideal,F,SI2,62.8,55,4.53,4.48,2.83,591
13472,0.51,Very Good,G,VVS2,60.9,56,5.17,5.21,3.16,1768
13473,1.26,Ideal,I,SI1,62.6,57,6.89,6.92,4.32,6597
13474,0.71,Ideal,I,IF,61.5,56,5.74,5.77,3.54,2925
13475,0.28,Very Good,H,VS1,63.1,55,4.17,4.2,2.64,429
13479,0.31,Premium,G,VS1,62.2,56,4.36,4.32,2.7,802
13480,1.06,Ideal,D,VVS2,61.8,56,6.49,6.53,4.03,13588
13482,0.3,Very Good,D,VS2,62.9,61,4.27,4.29,2.69,710
13485,0.37,Premium,E,SI1,59.9,59,4.7,4.68,2.81,833
13492,1.04,Premium,H,SI1,60.7,58,6.55,6.53,3.97,5179
13493,0.41,Premium,G,SI1,60.3,60,4.8,4.76,2.88,923
13494,0.3,Very Good,H,VS1,62.9,54,4.28,4.31,2.7,526
13495,1.7,Premium,H,VS2,59,58,7.77,7.72,4.57,10333
13499,0.72,Ideal,E,SI2,62.5,55,5.69,5.74,3.57,2530
13500,0.83,Very Good,F,SI1,62.1,58,5.98,6.06,3.74,3010
13502,1,Very Good,H,SI2,63.7,58,6.31,6.35,4.03,4395
13503,0.59,Ideal,D,SI1,61.2,56,5.38,5.43,3.31,1694
13504,0.9,Ideal,F,SI1,,56,6.13,6.16,3.84,4054
13511,1.01,Ideal,G,VVS1,61.1,56,6.51,6.49,3.97,8647
13514,2.01,Premium,G,SI2,60.1,60,8.25,8.18,4.94,17403
13516,0.9,Good,E,SI2,59.9,61,6.16,6.2,3.7,3660
13517,1.54,Ideal,F,VS2,61.9,57,7.42,7.35,4.57,12978
13518,2.44,Premium,I,SI2,61.4,56,8.74,8.7,5.35,13027
13520,1,Premium,E,VS2,60.4,57,6.49,6.46,3.91,6720
13522,0.7,Ideal,F,VS1,61.7,55,5.72,5.76,3.54,3154
13528,0.3,Premium,G,VS2,61.9,58,4.33,4.3,2.67,675
13531,2.05,Good,G,I1,56.9,58,8.46,8.3,4.77,7026
13537,0.4,Ideal,E,VVS2,61.6,56,4.74,4.77,2.93,1145
13539,0.7,Ideal,F,SI1,61.9,57,5.66,5.75,3.53,2230
13546,1.04,Premium,G,SI1,59.2,61,6.68,6.63,3.94,4811
13547,0.9,Good,G,VS2,60.8,56,6.14,6.19,3.75,4210
13548,0.82,Ideal,F,SI2,62.3,56,5.96,6.02,3.73,2841
13551,0.52,Good,D,SI2,63.7,55,5.11,5.1,3.25,1293
13553,0.4,Ideal,G,VVS2,61.5,57,4.74,4.76,2.92,1172
13560,0.32,Premium,H,VS2,61.7,59,4.35,4.4,2.7,505
13561,1.5,Ideal,I,VS1,62.2,54,7.33,7.4,4.57,10406
13565,0.59,Very Good,F,SI1,61.7,57,5.39,5.43,3.34,1412
13566,0.36,Good,H,VS2,63.5,54,4.55,4.59,2.9,568
13567,1.02,Premium,G,SI2,62.5,58,6.4,6.43,4.01,4471
13568,0.53,Ideal,F,VVS2,61.3,57,5.2,5.24,3.2,2160
13570,1.2,Very Good,G,VS1,62.5,57,6.84,6.75,4.25,8150
13572,0.32,Ideal,E,VVS1,61.6,56,4.42,4.41,2.72,1020
13574,0.9,Very Good,I,VVS1,63.5,58,6.06,6.09,3.86,4161
13576,0.81,Very Good,E,SI2,63.7,57,5.86,5.94,3.76,2735
13577,1.17,Premium,H,SI1,62.6,59,6.78,6.71,4.22,4631
13581,1.05,Ideal,D,SI1,62.8,57,6.46,6.48,4.06,5914
13583,0.9,Premium,F,VS1,62.7,58,6.14,6.17,3.86,5088
13584,2.34,Premium,I,I1,61.5,60,8.47,8.43,5.2,8491
13586,1.01,Ideal,G,VS2,62.7,54,6.43,6.47,4.04,6937
13588,0.32,Good,D,VS2,63.6,55,4.35,4.42,2.79,657
13590,1.51,Ideal,F,SI1,62.3,57,7.33,7.3,4.56,12459
13592,2.09,Premium,G,SI2,59.8,59,8.37,8.32,4.99,14024
13593,0.51,Ideal,G,VVS1,62.6,57,5.14,5.08,3.2,2111
13594,1.21,Ideal,I,SI2,60.6,56,6.94,6.92,4.2,5184
13596,0.41,Premium,E,VS1,61.8,58,4.75,4.73,2.93,1153
13598,2.06,Good,I,VS2,60.2,64,8.34,8.14,4.97,15046
13599,0.33,Very Good,D,VS2,60.8,60,4.52,4.46,2.73,615
13602,0.34,Ideal,H,VS2,62.2,56,4.48,4.53,2.8,537
13606,0.81,Ideal,E,SI1,61.3,57,6.08,6.03,3.71,3338
13608,0.24,Ideal,H,IF,62.1,57,4,4.04,2.5,504
13609,0.9,Good,E,SI1,,55,6.12,6.22,3.92,3570
13611,0.46,Ideal,D,VS1,61.6,57,4.95,4.98,3.06,1637
13612,1.04,Very Good,F,SI1,59.7,59,6.67,6.56,3.95,5152
13614,2.13,Ideal,H,SI2,61.8,57,8.21,8.25,5.09,15288
13618,1.02,Very Good,F,VVS2,61,54,6.53,6.58,4,9043
13621,0.51,Very Good,E,VVS1,59.7,59,5.19,5.2,3.1,2369
13622,0.59,Ideal,E,SI1,61.4,56,5.36,5.39,3.3,1664
13626,0.25,Very Good,F,IF,63.3,59,3.99,4.04,2.54,526
13629,0.72,Ideal,D,SI2,62.3,57,5.8,5.75,3.6,2457
13630,2.02,Ideal,H,VS2,61.6,56,8.17,8.12,5.02,18050
13633,0.6,Ideal,F,VVS2,60.8,57,5.44,5.49,3.32,2856
13634,1.51,Good,J,VS2,59.5,61,7.45,7.62,4.48,7476
13635,1.61,Ideal,G,SI1,62.4,55,7.51,7.48,4.68,11859
13637,1.01,Fair,F,SI1,57.9,57,6.53,6.57,3.79,5144
13638,0.71,Premium,H,SI1,61,58,5.73,5.77,3.51,2006
13642,0.38,Ideal,D,VVS1,,56,4.63,4.66,2.87,1400
13649,0.72,Ideal,E,VS1,62.6,55,5.7,5.73,3.58,3275
13651,0.37,Ideal,G,SI1,61.1,56,4.64,4.66,2.84,531
13654,0.9,Ideal,F,VS2,62.3,56,6.17,6.19,3.85,6830
13656,0.8,Very Good,F,VS2,63.3,59.8,5.79,5.83,3.68,3283
13658,1.01,Very Good,I,SI1,63.4,62,6.25,6.18,3.94,4072
13660,0.37,Premium,H,SI1,60.4,59,4.63,4.58,2.78,666
13661,1.08,Ideal,I,VS2,61.9,57,6.54,6.61,4.07,5172
13663,1.02,Very Good,G,VS2,61.9,54,6.45,6.48,4,6569
13665,0.83,Ideal,F,SI1,62.1,57,6,6.02,3.73,3010
13666,1.23,Very Good,H,VS2,61.6,59,6.84,6.86,4.22,6459
13668,1.7,Ideal,H,VS1,62.4,55,7.61,7.69,4.77,13823
13674,0.41,Very Good,D,SI1,63.1,59,4.71,4.7,2.97,1015
13675,0.32,Premium,G,VS2,60.2,57,4.45,4.42,2.67,720
13680,0.42,Premium,D,SI2,62,59,4.83,4.78,2.98,862
13683,0.32,Ideal,E,VS1,61.8,55,4.4,4.43,2.73,758
13684,1.05,Good,F,SI1,57.9,62,6.68,6.73,3.88,4729
13688,0.37,Ideal,F,VVS1,61.3,56,4.65,4.68,2.86,997
13693,0.32,Ideal,F,IF,60.7,56,4.43,4.46,2.7,990
13694,0.32,Premium,G,SI1,62.5,58,4.43,4.4,2.76,612
13703,0.67,Very Good,D,SI1,60.2,60,5.61,5.68,3.4,2007
13705,1.21,Premium,H,SI1,62.5,60,6.77,6.7,4.21,5871
13706,1.57,Ideal,E,VS2,62.3,57,7.39,7.44,4.62,16570
13708,0.5,Good,D,SI1,63.7,56,5.05,5.09,3.23,1436
13710,1.7,Ideal,E,SI1,60.1,57,7.71,7.74,4.64,14623
13711,1,Very Good,G,SI1,62.6,59,6.29,6.33,3.95,4844
13714,0.42,Ideal,G,VS1,61.8,57,4.79,4.82,2.97,921
13720,1.51,Ideal,H,SI2,61.7,57,7.39,7.36,4.55,6384
13722,2.21,Ideal,G,SI2,60.2,60,8.38,8.47,5.07,18128
13724,1.52,Very Good,G,VVS2,62.9,59,7.25,7.29,4.57,15265
13727,0.74,Very Good,G,VS1,60.9,59,5.9,5.86,3.58,3389
13728,0.91,Very Good,D,SI2,62.3,57,6.14,6.22,3.85,3848
13734,0.31,Very Good,H,SI1,60.5,60,4.33,4.4,2.64,446
13737,0.7,Very Good,H,VS2,63.2,57,5.58,5.62,3.54,2137
13738,0.71,Ideal,H,SI2,62.2,55,5.72,5.7,3.55,2360
13739,0.31,Ideal,H,IF,62.1,54,4.37,4.33,2.7,1046
13741,1.01,Good,F,SI1,64.2,58,6.33,6.31,4.06,4276
13743,0.37,Premium,D,SI1,61.9,59,4.65,4.62,2.87,874
13745,0.7,Premium,H,VS2,62.2,58,5.74,5.68,3.55,2184
13746,0.54,Ideal,H,VS1,,56,5.24,5.23,3.22,1637
13747,0.54,Ideal,I,SI1,62.4,55,5.19,5.23,3.25,1170
13749,1.51,Very Good,G,VS2,62.8,57,7.25,7.3,4.57,11923
13758,1.14,Very Good,I,SI1,63.5,56,6.62,6.58,4.19,4788
13764,1.06,Ideal,E,VS1,62.1,57,6.49,6.52,4.04,8413
13765,0.36,Ideal,G,SI1,61.1,55,4.58,4.62,2.81,571
13766,0.33,Ideal,G,VVS1,61.8,55,4.42,4.45,2.74,868
13767,1,Ideal,G,VS2,62.3,56,6.38,6.36,3.97,5824
13771,0.4,Premium,E,SI1,61,59,4.74,4.71,2.88,882
13773,0.53,Premium,D,VS1,60,61,5.3,5.26,3.17,2147
13774,0.72,Premium,J,VS1,63,56,5.72,5.67,3.59,1875
13777,1.01,Premium,E,VS1,62.9,60,6.36,6.32,3.99,7839
13780,1.52,Premium,J,VS1,62.5,58,7.37,7.34,4.6,9014
13781,0.53,Good,E,VS2,63.5,59,5.13,5.17,3.27,1561
13782,0.36,Ideal,D,SI1,62,56,4.61,4.55,2.84,851
13784,0.31,Ideal,F,IF,61.2,56,4.37,4.42,2.69,921
13789,0.34,Premium,I,VS2,61.8,58,4.51,4.48,2.78,612
13792,0.75,Very Good,H,SI2,63,58,5.76,5.79,3.64,2180
13793,1.21,Very Good,I,VS1,61.2,58,6.85,6.91,4.21,5866
13794,0.3,Ideal,G,VVS1,62.9,57,4.3,4.26,2.69,1013
13800,0.31,Premium,F,IF,61.6,58,4.33,4.37,2.68,874
13806,0.35,Very Good,E,IF,57.9,56,4.71,4.75,2.74,1025
13808,0.78,Ideal,E,SI1,62.1,58,5.86,5.9,3.65,3146
13809,0.5,Ideal,E,SI1,60.1,57,5.14,5.27,3.13,1410
13815,0.71,Ideal,F,VS2,61.5,55,5.74,5.77,3.54,3516
13818,0.53,Ideal,D,VVS1,62.1,57,5.15,5.18,3.21,3442
13821,1.16,Premium,G,VS2,59.9,60,6.88,6.85,4.11,7203
13823,1.5,Very Good,H,VS2,62.8,57,7.25,7.3,4.57,10959
13826,0.32,Very Good,G,SI1,62,55,4.41,4.43,2.74,477
13827,1.1,Premium,E,VVS2,60.1,58,6.76,6.69,4.04,10577
13828,1.23,Ideal,H,I1,61.8,56,6.91,6.85,4.25,4098
13830,0.7,Ideal,E,SI2,61.2,55,5.76,5.68,3.5,2239
13831,0.38,Ideal,G,VVS2,,57,4.64,4.66,2.89,879
13833,1.21,Very Good,H,VS2,62.8,57,6.77,6.82,4.27,6684
13835,1.91,Ideal,G,SI2,62.2,55,7.9,7.94,4.93,12700
13839,0.91,Good,G,VS1,63.6,60,6.11,6.03,3.86,4209
13840,2,Ideal,I,SI2,61.7,56,8,8.13,4.98,15092
13841,0.71,Ideal,H,SI2,62.6,56,5.75,5.69,3.58,1800
13842,1.03,Ideal,H,SI2,61.6,54,6.51,6.55,4.02,4611
13843,0.5,Ideal,D,VVS2,60.7,57,5.2,5.15,3.14,2376
13845,0.41,Very Good,D,VS2,,54,4.77,4.82,2.96,939
13847,0.32,Ideal,F,VVS1,61.8,56,4.45,4.42,2.74,990
13848,1.04,Premium,I,I1,61.6,61,6.47,6.45,3.98,2870
13849,0.37,Good,E,VS1,62.8,65,4.51,4.54,2.84,889
13850,0.44,Ideal,E,VS2,61.5,56,4.92,4.9,3.02,1073
13854,0.7,Premium,F,SI1,60.4,58,5.76,5.82,3.5,2196
13855,0.9,Very Good,E,SI1,63.6,57,6.08,6.12,3.88,3863
13856,2.05,Premium,E,SI2,59.7,59,8.39,8.27,4.97,17237
13858,0.36,Ideal,F,VS2,61.5,55,4.57,4.6,2.82,629
13866,0.28,Ideal,E,VS1,62,56,4.21,4.18,2.6,625
13871,1,Fair,D,SI2,65,56,6.27,6.23,4.06,3965
13873,0.3,Ideal,E,VS2,61.2,55,4.35,4.31,2.65,844
13877,0.44,Ideal,D,VVS1,61,57,4.91,4.93,3,2290
13878,1.03,Ideal,G,SI1,60.3,58,6.57,6.62,3.98,5143
13884,1.02,Fair,J,SI1,66.8,55,6.25,6.18,4.15,3027
13886,1.2,Ideal,F,VS2,62.3,56,6.82,6.79,4.24,8590
13889,0.51,Ideal,F,VS1,61.7,54,5.17,5.14,3.18,1836
13890,0.56,Ideal,F,VS2,61.3,54,5.34,5.37,3.28,1723
13895,0.53,Very Good,G,VS1,60.2,55,5.25,5.28,3.17,1722
13896,0.59,Very Good,I,SI1,62.8,59,5.34,5.36,3.36,1109
13897,2,Very Good,E,SI1,60.5,59,8.09,8.14,4.94,18709
13901,0.9,Premium,G,VVS2,63,58,6.15,6.07,3.85,4486
13903,0.42,Ideal,G,VS2,61.8,56,4.81,4.84,2.98,847
13905,0.74,Premium,E,SI2,,58,5.77,5.73,3.6,2617
13907,1.03,Ideal,G,SI1,61.6,55,6.48,6.52,4,5518
13908,0.34,Ideal,G,VS2,62.7,55,4.49,4.48,2.81,765
13909,1.13,Premium,D,SI2,62,58,6.64,6.68,4.13,5280
13912,1.78,Very Good,D,SI2,62.5,57,7.76,7.8,4.86,12981
13913,0.36,Very Good,G,VVS2,59.5,56,4.68,4.73,2.8,858
13924,0.33,Ideal,G,VVS1,61.7,54,4.47,4.48,2.76,868
13926,1.3,Ideal,G,VVS2,62,57,6.96,7.03,4.34,11073
13927,0.34,Ideal,H,SI1,61.4,55,4.51,4.55,2.78,440
13934,0.7,Very Good,G,VS2,59.3,60,5.77,5.83,3.43,2539
13937,0.9,Premium,I,VVS2,60.9,59,6.25,6.22,3.8,3730
13939,0.31,Ideal,E,VS2,61.4,54,4.38,4.41,2.7,680
13940,0.51,Ideal,E,VS2,62.6,55,5.08,5.11,3.19,1656
13941,1,Fair,E,SI1,65.8,59,6.07,6.15,4.02,4798
13946,1.32,Premium,H,SI1,61.5,61,7.05,6.97,4.31,7163
13948,0.41,Good,E,SI1,63.6,58,4.72,4.74,3.01,705
13949,0.54,Good,H,VS1,63.2,58,5.12,5.16,3.25,1361
13950,1.04,Ideal,E,SI2,61.6,55,6.51,6.54,4.02,5163
13951,1.11,Premium,H,SI1,61.5,59,6.69,6.64,4.1,5315
13954,1.24,Ideal,I,VS2,62,55,6.9,6.87,4.27,6076
13960,0.31,Ideal,D,VS2,61.2,55,4.37,4.42,2.69,734
13962,1.26,Premium,D,VS2,62.5,59,6.91,6.85,4.3,9720
13969,0.32,Premium,H,VS2,62.5,59,4.33,4.38,2.72,505
13970,0.91,Very Good,I,VS2,61,57,6.2,6.26,3.8,3664
13974,2.05,Premium,I,SI2,62.1,59,8.13,8.07,5.03,9850
13983,0.51,Premium,J,SI1,61.7,56,5.17,5.14,3.18,956
13991,0.39,Fair,G,IF,,61,4.83,4.88,2.77,1127
14001,0.36,Ideal,E,VS2,61.2,56,4.62,4.6,2.82,1013
14002,1.01,Premium,F,SI2,61.9,58,6.39,6.34,3.94,4676
14003,0.43,Very Good,E,VVS1,60.3,58,4.86,4.93,2.95,1433
14010,0.71,Good,J,VS2,63.8,58,5.61,5.58,3.57,1774
14012,0.71,Ideal,E,SI1,60.5,56,5.77,5.73,3.47,2823
14014,0.5,Premium,G,SI2,60.7,57,5.15,5.07,3.1,978
14021,0.9,Good,H,SI1,58.9,61,6.27,6.36,3.72,3734
14026,0.5,Good,D,SI1,63.9,56,5.02,4.93,3.18,1257
14028,0.31,Very Good,G,VS1,62.7,54,4.35,4.36,2.73,542
14031,0.41,Ideal,D,VS2,62.2,54,4.77,4.81,2.98,1007
14033,0.51,Ideal,E,VVS1,62.3,53.7,5.1,5.12,3.19,2524
14036,0.74,Ideal,H,VS2,62.2,55,5.83,5.81,3.62,3178
14037,0.27,Ideal,E,VS1,61.6,57,4.12,4.16,2.55,470
14039,0.52,Ideal,G,VVS2,60.8,57,5.16,5.21,3.15,1911
14040,1.51,Ideal,I,SI1,62.2,56,7.36,7.27,4.55,7145
14042,0.3,Ideal,E,SI1,62.9,56,4.31,4.24,2.69,675
14046,0.72,Ideal,F,VS1,61.8,56,5.72,5.77,3.55,3489
14047,1.59,Ideal,H,VS1,61.8,56,7.49,7.53,4.64,14031
14048,0.7,Good,F,VS1,59.4,62,5.71,5.76,3.4,2759
14050,0.3,Ideal,G,VVS2,62.5,55,4.3,4.34,2.7,665
14051,0.28,Ideal,F,VS2,61.8,54,4.18,4.23,2.6,490
14060,0.42,Premium,F,VVS2,60.3,59,4.86,4.83,2.92,1221
14063,1.12,Premium,J,VS2,58.6,58,6.85,6.81,4,4422
14064,1.7,Very Good,H,SI1,63.6,59,7.46,7.55,4.77,11560
14065,0.31,Ideal,J,VS2,62.2,55,4.32,4.36,2.7,396
14072,0.9,Very Good,E,SI1,59.8,58,6.21,6.26,3.73,4165
14074,1.79,Very Good,I,VS2,60.5,56,7.87,7.9,4.77,12610
14076,1.24,Very Good,G,SI2,63.3,57,6.85,6.79,4.32,4462
14077,0.7,Premium,G,VS1,61.4,59,5.59,5.74,3.51,2512
14078,0.7,Very Good,E,VS1,63.4,60,5.63,5.66,3.58,3068
14079,0.31,Ideal,G,VVS1,62.1,53,4.36,4.4,2.72,789
14082,0.72,Ideal,H,VS2,61.7,56,5.74,5.77,3.56,3122
14083,1.21,Ideal,H,VS2,62.9,57,6.8,6.75,4.26,6302
14085,0.53,Ideal,G,VVS1,61.2,55,5.19,5.23,3.19,2005
14090,0.3,Very Good,D,VS2,62.5,59,4.23,4.28,2.66,710
14091,0.3,Premium,D,VVS2,60.7,59,4.33,4.34,2.63,741
14092,1.21,Very Good,F,VS2,63.5,55,6.77,6.71,4.28,7928
14094,0.51,Good,G,VVS2,63.1,58,5.07,5.11,3.21,1875
14097,0.31,Ideal,E,VS2,60.5,56,4.41,4.38,2.66,872
14103,1.62,Very Good,H,SI1,62.8,59,7.4,7.45,4.66,10521
14108,0.3,Ideal,F,VS2,61.6,57,4.33,4.3,2.66,776
14109,0.43,Good,H,VVS1,61.2,61,4.84,4.9,2.98,1037
14110,1.6,Ideal,E,SI2,62.7,53.9,7.43,7.49,4.68,10798
14124,0.77,Ideal,H,SI2,60.8,57,5.96,5.89,3.6,2302
14130,0.7,Good,H,SI2,61.5,63,5.59,5.63,3.45,1899
14135,0.34,Premium,D,VVS2,60.1,58,4.55,4.53,2.73,1052
14137,0.74,Ideal,F,VS1,62.3,57,5.79,5.77,3.6,3170
14145,0.66,Good,G,VS1,61.6,61,5.56,5.63,3.43,2139
14148,0.7,Good,D,SI2,58.3,60,5.81,5.89,3.41,2242
14149,0.43,Ideal,H,VVS2,,56,4.9,4.86,2.99,1008
14150,0.38,Premium,D,VS2,58.8,61,4.74,4.71,2.78,1117
14154,0.33,Ideal,I,VS2,61.5,57,4.42,4.49,2.74,463
14160,0.33,Ideal,F,VS1,62.1,55,4.43,4.46,2.76,738
14163,2.14,Very Good,I,SI1,61.3,61,8.28,8.32,5.09,15769
14164,0.69,Premium,H,VS2,60.8,59,5.77,5.74,3.5,1863
14165,1.51,Very Good,I,VS1,60.5,60,7.42,7.46,4.5,9704
14168,1.19,Very Good,F,SI1,60.8,59,6.85,6.89,4.18,6526
14169,0.76,Premium,E,VS2,63,59,5.79,5.76,3.64,3107
14170,0.52,Very Good,F,VVS1,61.7,56,5.17,5.22,3.2,2205
14171,1.51,Very Good,E,VVS2,60.2,61,7.34,7.4,4.44,17689
14173,0.33,Premium,E,VS2,61.9,58,4.47,4.42,2.75,804
14176,2.09,Ideal,H,SI2,60.6,57,8.3,8.2,5,16703
14181,0.82,Premium,E,SI2,60.8,60,6.05,6.03,3.67,2824
14182,0.7,Ideal,I,SI2,61.3,57,5.7,5.73,3.5,1961
14190,0.5,Good,F,VS1,58,61,5.18,5.23,3.02,1415
14191,0.81,Very Good,F,SI1,63.1,59,5.85,5.79,3.67,2809
14194,1.02,Ideal,E,VS1,62.2,54,6.44,6.46,4.01,8011
14199,0.3,Ideal,G,VS1,62.2,55,4.28,4.31,2.67,605
14201,0.9,Premium,I,VS1,61,55,6.29,6.27,3.83,3720
14202,0.84,Premium,F,SI1,59,59,6.18,6.13,3.63,3115
14203,0.7,Premium,J,IF,60.5,59,5.67,5.73,3.45,2150
14207,0.53,Ideal,E,VS1,61.5,55,5.22,5.24,3.22,1917
14208,0.9,Very Good,E,SI1,62.6,61,6.06,6.11,3.81,4315
14209,1,Good,E,SI1,63.7,60,6.24,6.29,3.99,5082
14217,1.01,Ideal,E,I1,62,57,6.41,6.37,3.96,3450
14218,0.3,Ideal,G,IF,60.9,57,4.35,4.39,2.66,863
14225,0.3,Ideal,D,VS2,62.6,56,4.31,4.28,2.69,911
14229,1.51,Ideal,J,VS2,61.1,57,7.36,7.3,4.48,8033
14230,1.5,Good,J,VS2,63.6,58,7.2,7.23,4.59,7177
14234,0.51,Premium,F,VS2,60.7,59,5.16,5.19,3.14,1402
